Datetime,open,high,low,close
2025-10-23 05:00:00+00:00,108726.328125,108999.0859375,108714.7421875,108999.0859375
2025-10-23 06:00:00+00:00,108987.703125,110241.6484375,108914.8203125,110241.6484375
2025-10-23 07:00:00+00:00,110241.65625,110241.65625,109295.421875,109303.3203125
2025-10-23 08:00:00+00:00,109303.4765625,109848.3046875,109303.4765625,109511.3515625
2025-10-23 09:00:00+00:00,109531.984375,109549.5859375,109187.59375,109459.484375
2025-10-23 10:00:00+00:00,109445.8125,109694.34375,109445.8125,109508.765625
2025-10-23 11:00:00+00:00,109464.9765625,109645.515625,109192.984375,109281.8125
2025-10-23 12:00:00+00:00,109274.3203125,109274.3203125,108804.1796875,109109.53125
2025-10-23 13:00:00+00:00,109181.0703125,109585.0390625,108894.0625,109432.5390625
2025-10-23 14:00:00+00:00,109512.359375,109803.765625,108904.296875,109597.703125
2025-10-23 15:00:00+00:00,109618.671875,110099.7890625,109591.5546875,109981.8828125
2025-10-23 16:00:00+00:00,109975.2421875,110527.9375,109724.3984375,110312.9921875
2025-10-23 17:00:00+00:00,110293.171875,111244.796875,109753.390625,111233.1875
2025-10-23 18:00:00+00:00,111254.34375,111282.578125,110357.1484375,110589.453125
2025-10-23 19:00:00+00:00,110591.90625,110591.90625,110193.8515625,110331.484375
2025-10-23 20:00:00+00:00,110272.0546875,110272.0546875,109521.6171875,109521.6171875
2025-10-23 21:00:00+00:00,109570.0859375,109758.5390625,109473.078125,109584.6328125
2025-10-23 22:00:00+00:00,109588.0,110155.1875,109588.0,109998.1171875
2025-10-23 23:00:00+00:00,109990.0546875,110123.75,109898.21875,110071.640625
2025-10-24 00:00:00+00:00,110115.0625,110694.5859375,110034.703125,110572.96875
2025-10-24 01:00:00+00:00,110563.34375,110683.8984375,110272.3046875,110628.7578125
2025-10-24 02:00:00+00:00,110597.9453125,110779.78125,110392.78125,110714.453125
2025-10-24 03:00:00+00:00,110667.6953125,110667.6953125,110358.328125,110477.9296875
2025-10-24 04:00:00+00:00,110489.25,111382.0859375,110406.65625,111240.5234375
2025-10-24 05:00:00+00:00,111229.3515625,111303.7109375,111008.4453125,111293.5859375
2025-10-24 06:00:00+00:00,111277.9453125,111496.4921875,111198.8671875,111496.4921875
2025-10-24 07:00:00+00:00,111480.4921875,111480.4921875,110839.984375,111111.8203125
2025-10-24 08:00:00+00:00,111097.8515625,111206.53125,110770.6796875,111116.984375
2025-10-24 09:00:00+00:00,111125.328125,111477.671875,111038.4609375,111325.984375
2025-10-24 10:00:00+00:00,111337.765625,111342.21875,111102.890625,111185.1953125
2025-10-24 11:00:00+00:00,111157.765625,111251.3359375,110664.8984375,111063.3984375
2025-10-24 12:00:00+00:00,111150.4453125,111842.53125,110934.9609375,111312.21875
2025-10-24 13:00:00+00:00,111308.734375,111443.53125,110467.8671875,110897.4765625
2025-10-24 14:00:00+00:00,110953.1171875,110953.1171875,109832.2109375,110167.1171875
2025-10-24 15:00:00+00:00,110209.0390625,110593.2578125,110012.7265625,110044.8046875
2025-10-24 16:00:00+00:00,110065.1015625,110382.6640625,109866.6953125,110277.1015625
2025-10-24 17:00:00+00:00,110288.8828125,110588.8671875,110258.2734375,110281.2734375
2025-10-24 18:00:00+00:00,110288.1796875,110640.734375,110195.2890625,110640.734375
2025-10-24 19:00:00+00:00,110625.453125,110941.1796875,110580.640625,110626.46875
2025-10-24 20:00:00+00:00,110648.4375,110989.28125,110541.46875,110871.09375
2025-10-24 21:00:00+00:00,110905.3671875,111121.0234375,110669.4609375,111121.0234375
2025-10-24 22:00:00+00:00,111113.4609375,111148.140625,110981.0,111079.984375
2025-10-24 23:00:00+00:00,111064.984375,111163.3125,110926.578125,111001.2421875
2025-10-25 00:00:00+00:00,111042.21875,111072.5234375,110704.40625,110744.3671875
2025-10-25 01:00:00+00:00,110797.140625,111227.4296875,110797.140625,111050.875
2025-10-25 02:00:00+00:00,111107.0,111151.046875,110987.640625,111086.2578125
2025-10-25 03:00:00+00:00,111093.7421875,111147.015625,111045.9921875,111074.65625
2025-10-25 04:00:00+00:00,111056.578125,111453.0234375,111056.578125,111298.0
2025-10-25 05:00:00+00:00,111255.6875,111405.9296875,111115.140625,111374.515625
2025-10-25 06:00:00+00:00,111490.4609375,111503.484375,111307.28125,111397.140625
2025-10-25 07:00:00+00:00,111405.796875,111735.1875,111403.0390625,111519.5625
2025-10-25 08:00:00+00:00,111525.0859375,111785.328125,111503.421875,111785.328125
2025-10-25 09:00:00+00:00,111784.2265625,111840.796875,111532.4375,111543.375
2025-10-25 10:00:00+00:00,111540.1328125,111737.9921875,111445.4140625,111633.953125
2025-10-25 11:00:00+00:00,111614.4921875,111677.3828125,111556.140625,111606.1484375
2025-10-25 12:00:00+00:00,111598.2890625,111934.421875,111579.3828125,111934.421875
2025-10-25 13:00:00+00:00,111929.3671875,111929.3671875,111573.0,111678.609375
2025-10-25 14:00:00+00:00,111691.109375,111761.125,111570.4296875,111602.8203125
2025-10-25 15:00:00+00:00,111602.640625,111608.984375,111380.9765625,111404.171875
2025-10-25 16:00:00+00:00,111412.9921875,111465.2109375,111228.3125,111374.140625
2025-10-25 17:00:00+00:00,111384.359375,111466.8046875,111336.5,111370.890625
2025-10-25 18:00:00+00:00,111372.7109375,111734.609375,111353.40625,111696.421875
2025-10-25 19:00:00+00:00,111726.7890625,111726.7890625,111611.6171875,111622.515625
2025-10-25 20:00:00+00:00,111628.8515625,111661.4609375,111432.8046875,111498.390625
2025-10-25 21:00:00+00:00,111470.9609375,111470.9609375,111367.8671875,111447.46875
2025-10-25 22:00:00+00:00,111471.3359375,111691.6953125,111435.96875,111667.625
2025-10-25 23:00:00+00:00,111650.7421875,111683.109375,111565.890625,111654.6953125
2025-10-26 00:00:00+00:00,111650.640625,111869.8515625,111577.3359375,111745.9296875
2025-10-26 01:00:00+00:00,111736.3828125,111827.1953125,111608.1328125,111635.015625
2025-10-26 02:00:00+00:00,111648.953125,111689.203125,111466.53125,111474.84375
2025-10-26 03:00:00+00:00,111476.140625,111498.2109375,111284.1953125,111288.1171875
2025-10-26 04:00:00+00:00,111286.78125,111465.1171875,111268.546875,111439.109375
2025-10-26 05:00:00+00:00,111441.8671875,111635.4609375,111393.90625,111629.78125
2025-10-26 06:00:00+00:00,111621.03125,111660.3671875,111557.0234375,111630.1640625
2025-10-26 07:00:00+00:00,111629.9453125,111731.9765625,111624.078125,111718.9140625
2025-10-26 08:00:00+00:00,111734.4140625,111852.90625,111734.4140625,111797.9609375
2025-10-26 09:00:00+00:00,111794.4765625,112698.4375,111741.8125,112464.703125
2025-10-26 10:00:00+00:00,112494.671875,112549.515625,112252.7890625,112450.4296875
2025-10-26 11:00:00+00:00,112468.171875,113329.3828125,112468.171875,113275.234375
2025-10-26 12:00:00+00:00,113292.453125,113760.40625,113292.453125,113605.4921875
2025-10-26 13:00:00+00:00,113572.203125,113895.5703125,113343.234375,113723.4375
2025-10-26 14:00:00+00:00,113709.9921875,113856.453125,113565.921875,113575.6796875
2025-10-26 15:00:00+00:00,113555.3046875,113696.96875,113453.0078125,113693.71875
2025-10-26 16:00:00+00:00,113695.7890625,113708.1875,113315.171875,113549.6640625
2025-10-26 17:00:00+00:00,113531.0078125,113711.4765625,113460.6171875,113460.6171875
2025-10-26 18:00:00+00:00,113455.15625,113748.1328125,113452.5703125,113628.78125
2025-10-26 19:00:00+00:00,113608.1875,113697.1953125,113520.5546875,113562.71875
2025-10-26 20:00:00+00:00,113583.4375,113583.4375,113388.390625,113416.015625
2025-10-26 21:00:00+00:00,113366.359375,113549.3984375,113034.421875,113439.9296875
2025-10-26 22:00:00+00:00,113450.8515625,115017.4765625,113450.8515625,114670.8125
2025-10-26 23:00:00+00:00,114664.7890625,114884.7578125,114409.796875,114455.125
2025-10-27 00:00:00+00:00,114557.6640625,115073.53125,114431.703125,114819.1953125
2025-10-27 01:00:00+00:00,114771.8046875,115339.0546875,114720.484375,115296.9296875
2025-10-27 02:00:00+00:00,115285.6875,115432.1953125,114828.8046875,114903.3046875
2025-10-27 03:00:00+00:00,114890.8828125,115175.9375,114854.0234375,114961.671875
2025-10-27 04:00:00+00:00,114976.34375,115276.2265625,114969.3515625,115244.3671875
2025-10-27 05:00:00+00:00,115243.8671875,115601.234375,115243.8671875,115572.5703125
2025-10-27 06:00:00+00:00,115558.015625,116070.2890625,115405.1171875,116070.2890625
2025-10-27 07:00:00+00:00,116002.109375,116078.65625,115500.515625,115579.359375
2025-10-27 08:00:00+00:00,115562.3515625,115563.3984375,114926.6171875,114994.0078125
2025-10-27 09:00:00+00:00,115006.6796875,115320.6171875,114835.796875,115263.0703125
2025-10-27 10:00:00+00:00,115255.3359375,115506.6796875,115157.9765625,115418.3359375
2025-10-27 11:00:00+00:00,115423.5703125,115505.3046875,115204.21875,115418.453125
2025-10-27 12:00:00+00:00,115365.765625,115365.765625,115042.0625,115054.4921875
2025-10-27 13:00:00+00:00,115047.21875,115329.0625,114631.390625,115250.796875
2025-10-27 14:00:00+00:00,115245.4765625,115271.859375,114604.078125,114802.1484375
2025-10-27 15:00:00+00:00,114796.4375,115147.3984375,114796.4375,114995.8984375
2025-10-27 16:00:00+00:00,114951.2265625,115606.6640625,114932.625,115508.6796875
2025-10-27 17:00:00+00:00,115497.0859375,115664.40625,115330.8671875,115664.40625
2025-10-27 18:00:00+00:00,115707.828125,115759.40625,115362.6640625,115362.6640625
2025-10-27 19:00:00+00:00,115344.515625,115344.515625,114798.515625,114914.3359375
2025-10-27 20:00:00+00:00,114897.9609375,114897.9609375,114478.3125,114515.8828125
2025-10-27 21:00:00+00:00,114488.1640625,114572.3515625,114167.2578125,114447.4921875
2025-10-27 22:00:00+00:00,114389.015625,114580.078125,114097.0546875,114117.0390625
2025-10-27 23:00:00+00:00,114116.4609375,114178.421875,113899.0,114123.109375
2025-10-28 00:00:00+00:00,114117.03125,114303.484375,113859.3828125,113948.3828125
2025-10-28 01:00:00+00:00,113955.5234375,114499.421875,113955.5234375,114451.5078125
2025-10-28 02:00:00+00:00,114432.0703125,114463.0390625,113942.6953125,113942.6953125
2025-10-28 14:00:00+00:00,115450.9140625,115450.9140625,114350.3203125,115080.40625
2025-10-28 15:00:00+00:00,115048.5234375,115334.5234375,114545.703125,114707.984375
2025-10-28 16:00:00+00:00,114636.796875,115467.125,114546.09375,115371.1484375
2025-10-28 17:00:00+00:00,115366.3671875,115559.265625,115286.1484375,115325.6796875
2025-10-28 18:00:00+00:00,115315.9453125,115333.203125,114683.0,114936.515625
2025-10-28 19:00:00+00:00,114977.546875,115013.2890625,113601.609375,113635.1953125
2025-10-28 20:00:00+00:00,113662.3828125,113662.3828125,112423.9375,112863.7890625
2025-10-28 21:00:00+00:00,112838.5078125,113191.21875,112291.6796875,113085.8359375
2025-10-28 22:00:00+00:00,113061.234375,113290.3359375,112866.40625,113239.0625
2025-10-28 23:00:00+00:00,113247.0703125,113247.0703125,112838.859375,112963.1875
2025-10-29 00:00:00+00:00,112849.84375,112887.8671875,112541.234375,112545.453125
2025-10-29 01:00:00+00:00,112518.09375,112907.9375,112127.2890625,112573.2578125
2025-10-29 02:00:00+00:00,112546.2734375,112760.1015625,112466.0390625,112685.484375
2025-10-29 03:00:00+00:00,112687.640625,112687.640625,112418.0859375,112539.2265625
2025-10-29 04:00:00+00:00,112543.6796875,112851.640625,112543.6796875,112838.28125
2025-10-29 05:00:00+00:00,112840.8359375,113337.6640625,112840.8359375,113103.8046875
2025-10-29 06:00:00+00:00,113071.546875,113339.4296875,113001.171875,113326.2578125
2025-10-29 07:00:00+00:00,113280.421875,113547.703125,113271.375,113547.703125
2025-10-29 08:00:00+00:00,113565.203125,113626.5390625,113020.9296875,113060.796875
2025-10-29 09:00:00+00:00,113080.5703125,113101.65625,112835.1796875,113024.09375
2025-10-29 10:00:00+00:00,113020.6015625,113165.953125,112819.484375,112900.0390625
2025-10-29 11:00:00+00:00,112888.171875,113263.7578125,112824.171875,113180.046875
2025-10-29 12:00:00+00:00,113164.171875,113329.6953125,113086.8515625,113172.9453125
2025-10-29 13:00:00+00:00,113208.7265625,113612.2578125,112816.40625,112935.28125
2025-10-29 14:00:00+00:00,112927.2734375,112927.2734375,112310.5546875,112419.6640625
2025-10-29 15:00:00+00:00,112553.953125,112553.953125,111492.3828125,111546.140625
2025-10-29 16:00:00+00:00,111540.6171875,111540.6171875,111034.890625,111172.6796875
2025-10-29 17:00:00+00:00,111141.5859375,111877.109375,111069.4375,111786.96875
2025-10-29 18:00:00+00:00,111817.8125,111974.9140625,109653.421875,111056.453125
2025-10-29 19:00:00+00:00,110819.8984375,111419.0546875,110263.4375,110716.0859375
2025-10-29 20:00:00+00:00,110716.0859375,111553.15625,110471.734375,111433.90625
2025-10-29 21:00:00+00:00,111463.2265625,111806.6015625,111407.7890625,111599.0546875
2025-10-29 22:00:00+00:00,111643.109375,111643.109375,111040.59375,111040.59375
2025-10-29 23:00:00+00:00,111028.2578125,111042.171875,109900.125,110091.921875
2025-10-30 00:00:00+00:00,110066.0,110572.46875,109768.8046875,110551.328125
2025-10-30 01:00:00+00:00,110562.15625,110710.0078125,110313.6796875,110631.609375
2025-10-30 02:00:00+00:00,110420.84375,110986.09375,110420.84375,110958.75
2025-10-30 03:00:00+00:00,110963.609375,110963.609375,110606.4921875,110646.21875
2025-10-30 04:00:00+00:00,110726.90625,110726.90625,108085.6953125,108786.546875
2025-10-30 05:00:00+00:00,108599.828125,110406.9609375,108517.28125,110406.9609375
2025-10-30 06:00:00+00:00,110297.765625,110925.3515625,110048.625,110831.015625
2025-10-30 07:00:00+00:00,110780.375,111585.46875,110719.4921875,111356.84375
2025-10-30 08:00:00+00:00,111341.515625,111342.8671875,110736.3359375,110736.3359375
2025-10-30 09:00:00+00:00,110724.4296875,110769.390625,110176.2421875,110231.8828125
2025-10-30 10:00:00+00:00,110137.265625,110208.796875,109887.0,110105.015625
2025-10-30 11:00:00+00:00,110112.0078125,110128.8203125,109784.4609375,109796.4765625
2025-10-30 12:00:00+00:00,109776.0234375,109776.0234375,108374.53125,108398.953125
2025-10-30 13:00:00+00:00,108345.234375,108710.0390625,107458.8515625,107788.15625
2025-10-30 14:00:00+00:00,107784.0859375,108323.9296875,107784.0859375,108323.9296875
2025-10-30 15:00:00+00:00,108312.859375,108312.859375,107389.28125,107748.8828125
2025-10-30 16:00:00+00:00,107714.4609375,108210.4375,107638.7734375,108065.9296875
2025-10-30 17:00:00+00:00,108122.6015625,108122.6015625,106869.2421875,107450.15625
2025-10-30 18:00:00+00:00,107474.875,107507.9609375,106886.4296875,106886.4296875
2025-10-30 19:00:00+00:00,106822.109375,107107.390625,106452.8984375,106452.8984375
2025-10-30 20:00:00+00:00,106510.9609375,107514.5546875,106398.71875,107514.5546875
2025-10-30 21:00:00+00:00,107528.15625,107904.46875,107419.546875,107869.4140625
2025-10-30 22:00:00+00:00,107912.5390625,107912.5390625,107483.9609375,107880.90625
2025-10-30 23:00:00+00:00,107891.7421875,108300.6015625,107616.546875,108300.6015625
2025-10-31 00:00:00+00:00,108288.2734375,109500.90625,108288.2734375,109392.8515625
2025-10-31 01:00:00+00:00,109236.109375,109985.84375,109221.1640625,109559.5859375
2025-10-31 02:00:00+00:00,109594.359375,109641.1953125,108690.3203125,108804.484375
2025-10-31 03:00:00+00:00,108831.8203125,109263.8203125,108667.0625,109224.1875
2025-10-31 04:00:00+00:00,109211.8515625,110142.8515625,109141.5625,110130.75
2025-10-31 05:00:00+00:00,109999.3125,109999.3125,109701.1953125,109878.9140625
2025-10-31 06:00:00+00:00,109873.1875,109923.515625,109507.7265625,109610.796875
2025-10-31 07:00:00+00:00,109669.9375,109724.8359375,109280.4765625,109461.15625
2025-10-31 08:00:00+00:00,109421.9921875,110014.4375,109186.0390625,110014.4375
2025-10-31 09:00:00+00:00,110052.65625,110342.0859375,109805.1796875,109821.1796875
2025-10-31 10:00:00+00:00,109805.96875,110027.6015625,109727.078125,109788.859375
2025-10-31 11:00:00+00:00,109801.75,110351.1171875,109465.921875,110351.1171875
2025-10-31 12:00:00+00:00,110379.6953125,110504.2578125,109612.984375,109612.984375
2025-10-31 13:00:00+00:00,109621.3125,110154.3203125,109489.2578125,110095.3515625
2025-10-31 14:00:00+00:00,110089.203125,110885.3125,109625.1796875,110795.875
2025-10-31 15:00:00+00:00,110692.9453125,111004.484375,110133.03125,110160.484375
2025-10-31 16:00:00+00:00,110169.2421875,110202.078125,108753.390625,108753.390625
2025-10-31 17:00:00+00:00,108605.5546875,109337.6796875,108605.5546875,109226.5078125
2025-10-31 18:00:00+00:00,109238.171875,109704.8671875,108958.9296875,109316.3203125
2025-10-31 19:00:00+00:00,109393.671875,110147.203125,109121.71875,109818.265625
2025-10-31 20:00:00+00:00,109806.0859375,109806.0859375,109419.375,109426.515625
2025-10-31 21:00:00+00:00,109422.5859375,109683.7109375,109279.1875,109532.765625
2025-10-31 22:00:00+00:00,109501.3046875,109750.09375,109487.8203125,109581.5546875
2025-10-31 23:00:00+00:00,109531.1484375,109621.1484375,109487.515625,109561.828125
2025-11-01 00:00:00+00:00,109559.015625,109702.015625,109373.3203125,109681.0078125
2025-11-01 01:00:00+00:00,109672.515625,109976.359375,109660.1796875,109722.546875
2025-11-01 02:00:00+00:00,109690.03125,109795.328125,109434.53125,109754.1640625
2025-11-01 03:00:00+00:00,109774.921875,110207.2265625,109741.65625,110170.6484375
2025-11-01 04:00:00+00:00,110167.9453125,110390.5390625,110096.28125,110236.9453125
2025-11-01 05:00:00+00:00,110239.4609375,110295.40625,110019.1875,110056.4140625
2025-11-01 06:00:00+00:00,110078.953125,110099.09375,109905.6796875,109945.1953125
2025-11-01 07:00:00+00:00,109930.6796875,110177.9453125,109930.6796875,110013.703125
2025-11-01 08:00:00+00:00,110004.578125,110184.9453125,110004.578125,110157.546875
2025-11-01 09:00:00+00:00,110182.4375,110182.4375,109928.1875,109939.71875
2025-11-01 10:00:00+00:00,109974.984375,110085.859375,109812.46875,110055.15625
2025-11-01 11:00:00+00:00,110063.296875,110164.15625,109955.0,110065.5
2025-11-01 12:00:00+00:00,110089.96875,110128.328125,109986.84375,109993.09375
2025-11-01 13:00:00+00:00,109985.7265625,109992.2421875,109709.9296875,109898.7890625
2025-11-01 14:00:00+00:00,109922.5859375,109940.34375,109702.1953125,109889.7109375
2025-11-01 15:00:00+00:00,109898.203125,110328.2109375,109869.1796875,110195.8359375
2025-11-01 16:00:00+00:00,110297.8046875,110538.203125,110233.71875,110508.953125
2025-11-01 17:00:00+00:00,110499.9375,110499.9375,110264.671875,110280.65625
2025-11-01 18:00:00+00:00,110294.8203125,110444.0703125,110294.8203125,110415.6171875
2025-11-01 19:00:00+00:00,110416.234375,110416.234375,110299.5625,110380.7578125
2025-11-01 20:00:00+00:00,110363.0,110551.515625,110363.0,110494.8828125
2025-11-01 21:00:00+00:00,110502.6875,110529.9375,109900.5390625,109900.5390625
2025-11-01 22:00:00+00:00,109835.0234375,110056.7265625,109835.0234375,110056.7265625
2025-11-01 23:00:00+00:00,110039.859375,110093.375,109954.9921875,110093.375
2025-11-02 00:00:00+00:00,110048.0625,110059.9296875,109886.8203125,109915.125
2025-11-02 01:00:00+00:00,109923.71875,110063.5,109872.703125,109935.140625
2025-11-02 02:00:00+00:00,109935.59375,110202.8828125,109867.671875,109995.2265625
2025-11-02 03:00:00+00:00,109974.1796875,110003.46875,109925.125,109993.5703125
2025-11-02 04:00:00+00:00,109999.671875,110666.9921875,109988.9921875,110612.0078125
2025-11-02 05:00:00+00:00,110626.8359375,110644.984375,110292.3828125,110493.890625
2025-11-02 06:00:00+00:00,110450.3046875,110690.0,110299.125,110636.0703125
2025-11-02 07:00:00+00:00,110636.3203125,110972.28125,110416.9140625,110886.0078125
2025-11-02 08:00:00+00:00,110876.0,110930.125,110682.390625,110776.578125
2025-11-02 09:00:00+00:00,110792.9375,111000.359375,110502.34375,110665.265625
2025-11-02 10:00:00+00:00,110663.7578125,110799.5078125,110361.7109375,110380.6328125
2025-11-02 11:00:00+00:00,110466.6953125,111055.0,110466.6953125,111055.0
2025-11-02 12:00:00+00:00,111094.7578125,111142.5390625,110709.3359375,110725.7578125
2025-11-02 13:00:00+00:00,110712.671875,110712.671875,110240.1171875,110514.6640625
2025-11-02 14:00:00+00:00,110521.8984375,110625.1484375,110218.09375,110398.4765625
2025-11-02 15:00:00+00:00,110396.3359375,110524.6328125,110125.2421875,110125.2421875
2025-11-02 16:00:00+00:00,110098.21875,110122.578125,109747.109375,110115.2421875
2025-11-02 17:00:00+00:00,110119.375,110252.1484375,110022.828125,110167.984375
2025-11-02 18:00:00+00:00,110173.4140625,110314.0078125,110172.546875,110314.0078125
2025-11-02 19:00:00+00:00,110315.734375,110315.734375,109970.0078125,110172.5859375
2025-11-02 20:00:00+00:00,110172.2109375,110208.5546875,109898.265625,110063.5234375
2025-11-02 21:00:00+00:00,110059.5390625,110117.71875,109981.765625,109998.6171875
2025-11-02 22:00:00+00:00,110002.09375,110019.0078125,109523.453125,109798.46875
2025-11-02 23:00:00+00:00,109837.1953125,110663.0390625,109837.1953125,110653.2734375
2025-11-03 00:00:00+00:00,110491.5625,110713.7109375,109831.5546875,109831.5546875
2025-11-03 01:00:00+00:00,109783.703125,109828.9453125,109405.5703125,109669.5625
2025-11-03 02:00:00+00:00,109679.25,109734.0078125,108711.5,109036.6015625
2025-11-03 03:00:00+00:00,109020.2421875,109107.515625,107968.3828125,108007.796875
2025-11-03 04:00:00+00:00,107998.640625,107998.640625,107521.3828125,107852.1171875
2025-11-03 05:00:00+00:00,107889.828125,107997.7890625,107432.2109375,107577.953125
2025-11-03 06:00:00+00:00,107592.0078125,107672.546875,107065.546875,107538.0234375
2025-11-03 07:00:00+00:00,107488.5625,107744.1953125,107300.484375,107652.0625
2025-11-03 08:00:00+00:00,107493.0,107674.28125,107049.109375,107483.8359375
2025-11-03 09:00:00+00:00,107556.3359375,107844.625,107097.9765625,107120.5859375
2025-11-03 10:00:00+00:00,107218.859375,107584.5390625,107132.890625,107132.890625
2025-11-03 11:00:00+00:00,106909.953125,107876.28125,106909.953125,107782.328125
2025-11-03 12:00:00+00:00,107779.640625,108219.8125,107743.4296875,107775.34375
2025-11-03 13:00:00+00:00,107740.609375,108004.421875,107601.9140625,107873.296875
2025-11-03 14:00:00+00:00,107892.859375,108271.5703125,107421.0234375,107995.9296875
2025-11-03 15:00:00+00:00,108011.15625,108011.15625,105654.4765625,105821.1953125
2025-11-03 16:00:00+00:00,105724.4609375,106727.5546875,105369.6328125,106717.328125
2025-11-03 17:00:00+00:00,106690.109375,107618.6640625,106565.765625,107464.046875
2025-11-03 18:00:00+00:00,107372.640625,107519.5859375,106819.5546875,106961.703125
2025-11-03 19:00:00+00:00,106902.9453125,107326.328125,106598.6640625,107110.515625
2025-11-03 20:00:00+00:00,107027.671875,107121.203125,106364.7265625,106418.59375
2025-11-03 21:00:00+00:00,106613.5078125,107027.65625,106286.078125,106819.1875
2025-11-03 22:00:00+00:00,106849.65625,106849.65625,105910.6796875,106352.4453125
2025-11-03 23:00:00+00:00,106439.6953125,106679.7578125,106034.2734375,106592.1328125
2025-11-04 00:00:00+00:00,106557.8046875,106746.71875,105872.3671875,106391.3203125
2025-11-04 01:00:00+00:00,106487.546875,107188.703125,106437.15625,107041.5625
2025-11-04 02:00:00+00:00,106890.2421875,107169.4765625,106482.3828125,106514.5546875
2025-11-04 03:00:00+00:00,106469.8359375,107150.8828125,106236.953125,107136.75
2025-11-04 04:00:00+00:00,107118.2578125,107231.1796875,106712.140625,106749.953125
2025-11-04 05:00:00+00:00,106730.1484375,106730.1484375,104219.1484375,104219.1484375
2025-11-04 06:00:00+00:00,104225.2109375,105135.8046875,104225.2109375,104629.3125
2025-11-04 07:00:00+00:00,104736.015625,104838.234375,104330.1640625,104495.375
2025-11-04 08:00:00+00:00,104444.53125,104516.328125,103749.71875,104000.140625
2025-11-04 09:00:00+00:00,104016.2890625,104035.8046875,103661.484375,103899.796875
2025-11-04 10:00:00+00:00,103727.4453125,103995.953125,103608.5,103777.453125
2025-11-04 11:00:00+00:00,103783.0859375,104574.4375,103775.8984375,104541.5859375
2025-11-04 12:00:00+00:00,104513.828125,104580.109375,103818.9609375,103943.203125
2025-11-04 13:00:00+00:00,103984.9921875,104142.171875,103579.4609375,103901.125
2025-11-04 14:00:00+00:00,103866.7265625,104626.1875,102943.9921875,104435.875
2025-11-04 15:00:00+00:00,104525.4453125,104711.625,103337.8203125,103363.5625
2025-11-04 16:00:00+00:00,103218.9296875,103445.09375,102204.0078125,102204.0078125
2025-11-04 17:00:00+00:00,102140.5625,102140.5625,100906.5703125,101085.3125
2025-11-04 18:00:00+00:00,101118.8984375,101419.1640625,100022.8203125,101419.1640625
2025-11-04 19:00:00+00:00,101319.15625,101493.3515625,100452.5,100452.5
2025-11-04 20:00:00+00:00,100458.046875,100950.46875,99688.796875,100638.90625
2025-11-04 21:00:00+00:00,100701.0625,100774.8203125,99065.5546875,99939.5078125
2025-11-04 22:00:00+00:00,100252.7109375,101646.3515625,100252.7109375,101071.25
2025-11-04 23:00:00+00:00,101159.25,101678.9140625,100958.7265625,101627.46875
2025-11-05 00:00:00+00:00,101517.0859375,101711.4140625,100385.6484375,100587.90625
2025-11-05 01:00:00+00:00,100562.2421875,100911.65625,99008.890625,100911.65625
2025-11-05 02:00:00+00:00,100820.4140625,101697.1484375,100820.4140625,101697.1484375
2025-11-05 03:00:00+00:00,101675.921875,102222.6171875,101512.546875,102118.2734375
2025-11-05 04:00:00+00:00,102094.71875,102191.796875,101562.828125,101941.546875
2025-11-05 05:00:00+00:00,101974.4296875,102264.515625,101639.9453125,101781.5234375
2025-11-05 06:00:00+00:00,101795.875,102110.515625,101556.5546875,102110.515625
2025-11-05 07:00:00+00:00,102104.4296875,102104.4296875,101664.9296875,102066.140625
2025-11-05 08:00:00+00:00,102026.765625,102026.765625,101204.78125,101742.4296875
2025-11-05 09:00:00+00:00,101693.6171875,102110.9140625,101638.234375,101974.6796875
2025-11-05 10:00:00+00:00,101964.3671875,101964.3671875,101341.9453125,101418.46875
2025-11-05 11:00:00+00:00,101429.0,102072.7421875,101429.0,101998.875
2025-11-05 12:00:00+00:00,102076.40625,102703.03125,101956.9140625,102623.484375
2025-11-05 13:00:00+00:00,102655.3359375,103176.7578125,102309.8046875,102965.234375
2025-11-05 14:00:00+00:00,102972.984375,103398.4921875,102313.234375,103150.4140625
2025-11-05 15:00:00+00:00,103194.046875,103728.90625,102876.9453125,103686.015625
2025-11-05 16:00:00+00:00,103708.40625,103984.5859375,103135.40625,103905.546875
2025-11-05 17:00:00+00:00,103930.3828125,103976.109375,103411.0703125,103827.5
2025-11-05 18:00:00+00:00,103805.078125,104394.8046875,103781.265625,104308.3203125
2025-11-05 19:00:00+00:00,104346.71875,104436.1328125,104011.984375,104103.484375
2025-11-05 20:00:00+00:00,104084.8203125,104501.3515625,103768.7421875,103851.6015625
2025-11-05 21:00:00+00:00,103863.734375,103863.734375,103576.890625,103672.265625
2025-11-05 22:00:00+00:00,103674.8671875,103765.9921875,103324.578125,103765.9921875
2025-11-05 23:00:00+00:00,103772.78125,104061.25,103692.8671875,103917.0703125
2025-11-06 00:00:00+00:00,103896.96875,103896.96875,103373.5859375,103671.828125
2025-11-06 01:00:00+00:00,103623.109375,103623.109375,102842.328125,103418.59375
2025-11-06 02:00:00+00:00,103372.0078125,103523.8984375,102867.140625,103464.6796875
2025-11-06 03:00:00+00:00,103374.8671875,103900.0703125,103374.8671875,103681.921875
2025-11-06 04:00:00+00:00,103622.421875,104147.3046875,103587.421875,103931.5703125
2025-11-06 05:00:00+00:00,104001.4921875,104007.65625,103109.1015625,103109.1015625
